run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,elapsed_seconds
597,FOGAS,8000,0.7,0% optimal-eps / 100% random,0_100,x0_50_custom_50,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),102278.0180354627,13.694329622900113
598,FOGAS,12000,0.7,0% optimal-eps / 100% random,0_100,x0_50_custom_50,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),82618.0147804454,15.127749951090664
599,FOGAS,16000,0.7,0% optimal-eps / 100% random,0_100,x0_50_custom_50,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),82625.0332752906,18.474556658882648
600,FOGAS,20000,0.7,0% optimal-eps / 100% random,0_100,x0_50_custom_50,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),82630.81851665293,21.958890490001068
601,FOGAS,4000,0.0,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.2240254155463974,13.329417146043852
602,FOGAS,8000,0.0,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.3547684578549912,13.804777703015134
603,FOGAS,12000,0.0,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.3191377164035543,15.316519641084597
604,FOGAS,16000,0.0,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.3490830092958896,18.758479011943564
605,FOGAS,20000,0.0,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.352625804557581,22.279883760027587
606,FOGAS,4000,0.1,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.5422538612456127,13.206587767926976
607,FOGAS,8000,0.1,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.6412381837965153,13.698061486938968
608,FOGAS,12000,0.1,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.628839632495044,15.19184849015437
609,FOGAS,16000,0.1,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.577517401319865,18.754644055152312
610,FOGAS,20000,0.1,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.538516252436284,22.246988957049325
611,FOGAS,4000,0.3,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.752781780420591,13.288005670066923
612,FOGAS,8000,0.3,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.7249526507847444,13.527676671044901
613,FOGAS,12000,0.3,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.751443873639087,15.167736055096611
614,FOGAS,16000,0.3,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.734227588457866,18.696960179833695
615,FOGAS,20000,0.3,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.800138913028198,22.188924242043868
616,FOGAS,4000,0.5,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.9911049323589536,13.284488839097321
617,FOGAS,8000,0.5,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.1984527013218877,13.516809359192848
618,FOGAS,12000,0.5,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.2713063066423644,15.179868201026693
619,FOGAS,16000,0.5,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.2499478915961726,18.633342207875103
620,FOGAS,20000,0.5,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.216867168820187,22.11479906993918
621,FOGAS,4000,0.7,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.124324145773247,13.354125029873103
622,FOGAS,8000,0.7,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.041454941073155,13.571043289965019
623,FOGAS,12000,0.7,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.9900724474541285,15.203557535074651
624,FOGAS,16000,0.7,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.970018886070345,18.5802300311625
625,FOGAS,20000,0.7,100% optimal-eps / 0% random,100_0,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.042164165539697,22.09671601303853
626,FOGAS,4000,0.0,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.7962446250645177,13.41785820107907
627,FOGAS,8000,0.0,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.832229242893701,13.623291360912845
628,FOGAS,12000,0.0,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.804142349839,15.290938381105661
629,FOGAS,16000,0.0,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.7907444364269347,18.696994696045294
630,FOGAS,20000,0.0,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.7293311933293034,22.367298665922135
631,FOGAS,4000,0.1,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.6504705352655384,13.160734627163038
632,FOGAS,8000,0.1,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.6044082707181215,13.656097710132599
633,FOGAS,12000,0.1,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.6591590142216504,15.298702995991334
634,FOGAS,16000,0.1,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.7335295941669724,18.661801795940846
635,FOGAS,20000,0.1,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.716849443614012,22.30760923284106
636,FOGAS,4000,0.3,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.1826792803666035,13.1344393491745
637,FOGAS,8000,0.3,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.1541653080647323,13.552371637895703
638,FOGAS,12000,0.3,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.1033678043543595,15.203324653906748
639,FOGAS,16000,0.3,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.121318564920478,18.67215805896558
640,FOGAS,20000,0.3,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.0628061069735417,22.25182899297215
641,FOGAS,4000,0.5,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.540498313470205,13.235100775957108
642,FOGAS,8000,0.5,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.4291592531271995,13.540701326914132
643,FOGAS,12000,0.5,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.490468944954948,15.171214081114158
644,FOGAS,16000,0.5,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.6243650968628733,18.72967908415012
645,FOGAS,20000,0.5,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.6436270378922,22.10765842697583
646,FOGAS,4000,0.7,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.5044450964156555,13.181147526949644
647,FOGAS,8000,0.7,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.3996164780867675,13.4686143649742
648,FOGAS,12000,0.7,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.27725578289708,15.180108926957473
649,FOGAS,16000,0.7,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.399563278752691,18.68716717395
650,FOGAS,20000,0.7,80% optimal-eps / 20% random,80_20,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.424672898175666,22.051783587085083
651,FOGAS,4000,0.0,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.1966466619681193,13.19138529500924
652,FOGAS,8000,0.0,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.245333198546372,13.612975894007832
653,FOGAS,12000,0.0,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.1154885816246454,15.213996243895963
654,FOGAS,16000,0.0,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),2.9476938687492895,18.785503597930074
655,FOGAS,20000,0.0,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.018744354950592,22.120190780842677
656,FOGAS,4000,0.1,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.2029001468372345,13.157341131009161
657,FOGAS,8000,0.1,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.473527834883442,13.578605872113258
658,FOGAS,12000,0.1,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.5708580168106545,15.15655640210025
659,FOGAS,16000,0.1,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.4952634521419057,18.752332536969334
660,FOGAS,20000,0.1,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.4942669825870016,22.114221265073866
661,FOGAS,4000,0.3,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.6760633673555216,13.180354765150696
662,FOGAS,8000,0.3,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.6319965220363217,13.58198286802508
663,FOGAS,12000,0.3,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.7231123135721083,15.320034515112638
664,FOGAS,16000,0.3,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.772144470200434,18.61156659782864
665,FOGAS,20000,0.3,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),3.694852507941959,22.098227775888517
666,FOGAS,4000,0.5,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.680240925044067,13.221333972876891
667,FOGAS,8000,0.5,60% optimal-eps / 40% random,60_40,x0_20_random_80,3,42,failed,RuntimeError('indices should be either on cpu or on the same device as the indexed tensor (cpu)'),4.588840515367943,13.479440648807213
