alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,fisher_damping,cg_iters,cg_tol,state_weight_update,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.001,0.0001,1.5,3000,0.001,20,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,213.031144914974,0.94,-0.32500149978058906,2.2489503935367394,0.3399482414287036,0.94,-0.21027400066196392,2.967923004896019,0.0,-2.14563753590153,-15.438732095227529,3.8543584361818555,-2.1594080259090496,234.78678211604893,0.06160573526644644,0.8567106161585909,0.016721497928095578,2103
0.001,0.0001,0.5,3000,0.001,10,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,140.6734057290014,0.93,-0.2966535772542268,2.393142636133691,0.17340136574905704,0.94,-0.21027400066196392,2.967923004896019,0.0,-1.8726927741747053,-5.0886601748677585,1.1273057723211786,-1.8900650662026337,111.27113779947354,0.010950796387777855,0.44313221591287977,0.029281712604951167,2341
0.001,0.0001,0.5,3000,0.001,20,3e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,182.3656677439576,0.93,-0.3079057916053063,2.2996723360256768,0.29359928958488263,0.94,-0.21027400066196392,2.967923004896019,0.0,-1.752689828428288,-16.148571406321732,4.2473055509219675,-1.7659865362731981,232.85173562975362,0.07887344117031672,0.880857461134835,0.014096609475634571,2446
0.001,0.0001,1.0,3000,0.001,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,143.7782489710371,0.93,-0.30799931004821096,2.3960112149439015,0.18093188597632232,0.94,-0.21027400066196392,2.967923004896019,0.0,-1.9144975278455767,-4.998662412169862,1.0855010412905821,-1.9337550258636114,110.5875723117962,0.01568782978200784,0.44971342840454864,0.029432244131753528,692
0.001,0.0001,0.75,3000,0.001,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,189.6779632839607,0.93,-0.3139362605543105,2.421315527461365,0.18254213937340102,0.94,-0.21027400066196392,2.967923004896019,0.0,-1.8823915995991083,-5.023087773076883,1.1176069593369964,-1.902118365118476,109.85670781959634,0.016085294462878794,0.44561413182877746,0.029036870509850612,1688
0.001,0.0001,0.5,3000,0.001,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,55.026807015994564,0.93,-0.31555038804541075,2.4194375882482375,0.1930690859023424,0.94,-0.21027400066196392,2.967923004896019,0.0,-1.854131023120749,-5.084788737878586,1.1458675289753915,-1.8746444712653094,109.92275705526849,0.014172782685604499,0.43217286589168796,0.028655028126459287,2224
0.001,0.0001,0.5,3000,0.001,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,187.46854935202282,0.93,-0.31717873152057746,2.2952192472343453,0.3314039766638586,0.94,-0.21027400066196392,2.967923004896019,0.0,-1.7507168090705152,-16.091869059123262,4.24927864799254,-1.7600534049379633,233.16567253895718,0.07187690746708128,0.8601329555907404,0.01586466189714317,2439
0.001,0.0001,1.5,3000,0.001,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,206.70101756200893,0.93,-0.31973937921795487,2.2748887327805054,0.338578426912608,0.94,-0.21027400066196392,2.967923004896019,0.0,-2.1603389872291885,-15.479620265519468,3.83965700596341,-2.1709615593944083,231.89338354652514,0.05540149700690074,0.8552339437918054,0.01592433697932968,2060
0.001,0.0001,1.5,3000,0.001,10,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,57.65995858499082,0.93,-0.32996135145238725,2.299762587558879,0.20040215838093348,0.94,-0.21027400066196392,2.967923004896019,0.0,-1.962210890999,-4.903149090306255,1.0377876724678645,-1.9771024265396353,110.24230419509642,0.013891683576932906,0.44736305077936345,0.030073861237071144,1837
0.001,0.0001,0.75,3000,0.001,10,3e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,168.85550074803177,0.92,-0.30733465084855344,2.3679158658756263,0.18959879275655261,0.94,-0.21027400066196392,2.967923004896019,0.0,-1.889597404255099,-5.052237668243457,1.110401145007231,-1.9064085765313896,110.70792669152588,0.016258124901511767,0.45082579274746537,0.029178335971375344,1647
