alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,batch_size,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,beta_update,policy_optimizer,policy_gradient,nn_seed,seed,device,status,error,elapsed_seconds,greedy_mean_steps,greedy_success_rate,greedy_avg_env_return,solver_mean_steps,solver_success_rate,solver_avg_env_return,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
3e-05,3e-08,0.5,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,969.3483790679602,200.0,0.0,-200.0,200.0,0.0,-200.0,-364.91491904644624,-390.6267858465085,-25.25191934389995,-364.95351370195135,878.6632265864744,61.21149678244389,2111.70142965504,1.1414401037741955,190
3e-05,1e-08,0.02,20000,0.0003,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,969.3536377570126,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.86141322703449,-47.346658922128285,-7.705090982816545,-109.80179447752184,249.6781579497281,0.00012735826152097645,111.0677547026202,0.4406935419298765,40
3e-05,1e-07,0.005,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,969.4153447089484,200.0,0.0,-200.0,200.0,0.0,-200.0,-87.78337167751737,-226.6692778512958,14.372963189404405,-87.9196774967296,303.1988833589221,0.25883022674426437,184.24822138338283,0.35573049011027963,206
0.0003,1e-08,0.005,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.4471424180083,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87687169548002,-47.21462937422119,-7.720609932743093,-109.81710903837705,338.00161128401857,3.839890564890618e-08,114.27480550858732,0.4432332264380892,970
3e-05,3e-08,0.5,20000,0.001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,969.4748465559678,200.0,0.0,-200.0,200.0,0.0,-200.0,-359.95079333547193,-347.87225295223004,-19.87050031454738,-359.94162308336314,839.8946936473518,8.80221893136076,488.7815410730003,0.7859238475422345,192
3e-05,1e-08,0.5,20000,0.0003,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,969.5008989890048,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.86210031991946,-47.313282295042015,-7.70577620403676,-109.80244518199919,252.76013702707277,0.00010790131053971204,111.13565186460222,0.4429260083095795,87
3e-05,3e-08,0.5,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,969.5450687579578,200.0,0.0,-200.0,200.0,0.0,-200.0,-98.96247219364668,-76.50509347070746,3.193852179213375,-98.94321984144975,263.17865243627483,2.3137297940153774,701.5550311106844,0.4147448571523516,182
0.0003,1e-06,0.02,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.5480233239941,200.0,0.0,-200.0,200.0,0.0,-200.0,38.158399756782345,-508.52274197118214,58.02108700225952,35.4198849716459,128.39539614624147,9.308437741809185e-15,61.525615422547716,0.7352475789209445,1378
0.0001,1e-07,0.5,20000,0.001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.608459790994,200.0,0.0,-200.0,200.0,0.0,-200.0,-41.93431310650533,-2965.335252954865,298.22078050825456,-42.793492291390066,859.8313930303925,2.2269667481239322e-14,719.7021004271576,0.051871062364153106,762
0.0001,3e-08,0.1,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.6290332589997,200.0,0.0,-200.0,200.0,0.0,-200.0,-100.0155416064425,-74.91476336304616,2.140777619189812,-99.99344508288331,401.36285927469896,0.4754356601078228,736.4396860371231,0.40754295801680285,634
0.0003,1e-07,0.5,20000,0.0001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,969.6589834499755,200.0,0.0,-200.0,200.0,0.0,-200.0,-31.229918544815348,-32.248466269212756,2.926336240130089,-31.237784064366657,204.2168269640011,0.0004904416420885697,150.90182550003615,0.4659327735364316,1227
0.0003,1e-06,0.005,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,969.6792387720197,200.0,0.0,-200.0,200.0,0.0,-200.0,38.15799368285795,-508.4113189175396,58.010468552900996,35.41863770741958,92.95643423372873,3.6141960612325805e-14,61.50371784938472,0.7355999002392458,1355
0.0001,3e-07,0.1,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.6930693109753,200.0,0.0,-200.0,200.0,0.0,-200.0,-27.36005134114563,-92.19409514076456,6.796215744633461,-27.549313188145106,143.55804334613805,2.3051378846326943e-14,63.38097129945289,0.3325560361140343,818
0.0001,1e-06,0.5,20000,0.001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.7334150319803,200.0,0.0,-200.0,200.0,0.0,-200.0,-337.11713363222333,-334.8955060400769,-0.31795809613652004,-337.11822974288145,956.4766167827368,0.05168755408463217,36.09553024876983,0.41499330065435147,954
0.0001,1e-08,0.5,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,969.7341518609901,200.0,0.0,-200.0,200.0,0.0,-200.0,-351.8505988962944,-255.81264022541185,-11.831603707280541,-351.82126285890814,940.5403235199225,20.570064214306807,619.2160210131598,5.218469457585974,569
3e-05,1e-08,0.005,20000,0.001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,969.735300573986,200.0,0.0,-200.0,200.0,0.0,-200.0,-366.25186986406834,-313.6914767066245,-26.09712954228675,-366.23990757213556,916.0873030737324,53.68650580004865,546.9021590187223,0.5766557445931548,23
0.0003,1e-06,0.005,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,969.7367528770119,200.0,0.0,-200.0,200.0,0.0,-200.0,-4.579183523591269,1166.820830947097,-117.95077201682439,-5.613666241288911,379.05109961191476,0.22948420384212784,247.02810469815196,0.044782121847272274,1362
0.0001,3e-08,0.005,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,969.7430209049489,200.0,0.0,-200.0,200.0,0.0,-200.0,-352.25114215878534,-330.9175293738646,-12.10710031442643,-352.2535706632947,893.898504329669,9.866915899916258,241.39580907621877,0.7041074762264968,596
0.0001,1e-06,0.5,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.7531762709841,200.0,0.0,-200.0,200.0,0.0,-200.0,40.125018313530134,-538.1501465443337,61.22194713191625,37.396910058733056,136.0700554152798,8.532338315178647e-14,65.00283062710244,0.7308713589508291,946
3e-05,3e-07,0.02,20000,0.0003,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,969.7648743409663,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.524078019444843,-779.8000505532767,77.63226222289323,-25.26364780019935,402.9143255696879,0.2086432307255491,211.35309017991452,0.10639257449459902,324
0.0001,1e-06,0.1,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.7683539289865,200.0,0.0,-200.0,200.0,0.0,-200.0,39.6937707349429,-529.8844727806908,60.3521035152189,36.949917220575685,135.65927914041603,8.144704963826987e-14,63.88996437517893,0.7374671193564425,922
3e-05,1e-07,0.005,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,969.7753038639785,200.0,0.0,-200.0,200.0,0.0,-200.0,-31.91915051486495,-28.55053060060765,2.2371128549225188,-31.913383399303157,91.3094202368554,0.7176361753739297,184.80865909458237,0.44570723852259336,199
3e-05,1e-06,0.02,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,969.7801829289529,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.49726754940339646,-323.0185820286698,33.65899179614366,-1.4387635581363725,87.01254458398816,8.344103912962776e-10,75.70920159491321,0.017367668294876362,412
0.0001,3e-07,0.5,20000,0.0003,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,969.795866394008,200.0,0.0,-200.0,200.0,0.0,-200.0,-22.699781055234894,-796.7777169726126,79.4565485619832,-23.456778630656345,302.58498445263615,2.5045609986727885e-14,211.87251059657086,0.0946733071168589,849
0.0003,1e-08,0.02,20000,0.0003,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,969.7965054229717,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87927273854635,-47.184167756337736,-7.723010975946856,-109.81947687370666,288.55756233243267,4.546139367745973e-08,111.77614189333364,0.44324253427636273,996
3e-05,3e-08,0.1,20000,0.0003,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,969.8164821569808,200.0,0.0,-200.0,200.0,0.0,-200.0,-105.38061689639484,-69.48837589210532,-3.224294686627186,-105.34724083294566,250.5768379502473,2.1126813211169946,381.8020226100163,0.4227118584193368,160
0.0001,3e-07,0.02,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.8178534680046,200.0,0.0,-200.0,200.0,0.0,-200.0,-22.187521495750588,-801.2597963326818,79.96880817794627,-22.949403207447972,299.17660433045484,6.309901045292956e-14,212.4690391884831,0.09262549980050731,802
0.0001,1e-07,0.02,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.8403286749963,200.0,0.0,-200.0,200.0,0.0,-200.0,-30.939209507806627,-32.049047546406456,3.2170510430852963,-30.946995264952978,206.90853540287495,0.007992284923158238,161.31199327725082,0.4086617266995021,698
0.0001,3e-07,0.5,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,969.8575035210233,200.0,0.0,-200.0,200.0,0.0,-200.0,179.28360400594687,-1819.4603816353454,254.6630123077797,176.55939606031438,455.9969236148522,178.91377220547338,268.92722478210743,40.81917176544591,857
0.0003,3e-07,0.1,20000,0.0003,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,969.8589524399722,200.0,0.0,-200.0,200.0,0.0,-200.0,-24.421534774809402,-781.7269049140723,77.73473555568803,-25.162130307671873,310.5482939213457,1.7758454360436267e-14,211.2779757402313,0.10155629256563183,1305
0.0001,1e-07,0.5,20000,0.0001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,969.8951888910378,200.0,0.0,-200.0,200.0,0.0,-200.0,-30.95332879670849,-32.01502148528401,3.202931742676533,-30.96096589512734,206.8973759839403,0.008007943270725107,161.40915960379974,0.4002346714652145,745
3e-05,3e-08,0.1,20000,0.0003,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,969.9413353429991,200.0,0.0,-200.0,200.0,0.0,-200.0,-98.91688330474982,-76.54092041017091,3.2394410776424554,-98.89772200497389,263.2979375044354,2.3046775801325468,701.1281129348993,0.41580403176309116,158
0.0003,3e-07,0.005,20000,0.001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.9603153200005,200.0,0.0,-200.0,200.0,0.0,-200.0,138.02481994775837,-1944.8220998985428,214.1358657111434,135.2918212085558,288.9286137715211,1.2000410490597759e-14,227.33192153185496,0.7329060649937759,1266
0.0003,1e-08,0.02,20000,0.0003,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,969.9650652660057,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.87682380943394,-47.21492529098757,-7.72056204671008,-109.81706147413666,317.8801192627086,3.8344135251188774e-08,114.2745796523346,0.4432330121144879,995
0.0001,1e-07,0.5,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,969.9719890289707,200.0,0.0,-200.0,200.0,0.0,-200.0,-41.92522948755396,-2965.415129285127,298.22986411325553,-42.78443481754903,868.5470859187398,3.4053673286402956e-14,719.7072643709599,0.05186009099891854,761
0.0001,3e-08,0.5,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,969.9725851920084,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.75768473813511,-16.04505101759396,-2.601425756148815,-36.69876511091573,181.12432921746142,3.243396212474866e-07,38.88063168135484,0.44300520196186244,650
3e-05,3e-08,0.005,20000,0.0003,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,969.9790744369966,200.0,0.0,-200.0,200.0,0.0,-200.0,-105.3767817362224,-69.49188348173706,-3.220459526526368,-105.34341408499628,250.57174190851367,2.113035118766384,382.2125536977472,0.42269640714708906,112
0.0003,1e-07,0.1,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,969.999428533949,200.0,0.0,-200.0,200.0,0.0,-200.0,-51.6543088709966,-2879.8008093844214,288.5007555617334,-52.48549311956185,831.5262809607776,1.0109033340258744e-13,714.9074720164344,0.0636189120625026,1219
3e-05,1e-07,0.5,20000,0.001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,970.0687390780076,200.0,0.0,-200.0,200.0,0.0,-200.0,-344.3644573383647,-333.60609489165813,-4.209191387679485,-344.3650496521285,977.8347298661737,0.27004729492348845,34.85778040711283,0.45444791678671653,284
0.0001,3e-07,0.005,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,970.0731574429665,200.0,0.0,-200.0,200.0,0.0,-200.0,-342.3145901650143,-330.8672816629054,-2.159227036105242,-342.31287320093463,988.466020395418,0.09223775544640683,23.283755140554476,0.41670766829279204,785
0.0003,1e-07,0.005,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,970.1041840609978,200.0,0.0,-200.0,200.0,0.0,-200.0,-105.27859685713466,-67.73809020855995,-3.2067103321439214,-105.3511348061151,366.1274642936523,3.5146256940853147,53.649260156012716,1.0413984742944162,1162
3e-05,3e-08,0.5,20000,0.0001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,970.1588787959772,200.0,0.0,-200.0,200.0,0.0,-200.0,-36.75614512976922,-16.04159876945579,-2.5998826425554262,-36.6972142625722,91.5483190983926,3.353520254781826e-05,36.97935629351419,0.4429035736862392,175
0.0001,3e-07,0.005,20000,0.0003,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,970.1675523670274,200.0,0.0,-200.0,200.0,0.0,-200.0,-22.166471839053813,-801.4439052713674,79.98985785364854,-22.928554182292714,299.09685471940486,2.0871663437248548e-14,212.49037761989152,0.09254135156341951,778
0.0001,1e-06,0.02,20000,0.001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,970.1766351159895,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.5680344912486,-338.69778353278656,-0.41165164627139733,-340.56917875668074,961.3568031306903,0.04594062639702243,16.16309954935976,0.4240822116710784,906
0.0001,3e-07,0.5,20000,0.0001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,970.1853877049871,200.0,0.0,-200.0,200.0,0.0,-200.0,-27.397514717660783,-91.87366767994897,6.7587523405970895,-27.585731819228343,144.04968090324107,1.0828965070568787e-14,63.24311787418771,0.332995657366037,841
0.0001,3e-07,0.005,20000,0.0003,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,970.1964895809651,200.0,0.0,-200.0,200.0,0.0,-200.0,-22.173193391706235,-801.385195996958,79.98313627647626,-22.935211748060055,302.5516189640828,1.8584748911758043e-14,212.48674470061695,0.09256822424729673,777
3e-05,1e-06,0.5,20000,0.0003,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,970.2163706609863,200.0,0.0,-200.0,200.0,0.0,-200.0,-102.78894420202819,-100.48967004710876,-0.6320426327791725,-102.78690885262189,372.0033342243857,0.1683924866696254,11.608135357089095,0.41648882108726765,469
3e-05,1e-08,0.005,20000,0.001,10,1e-07,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,970.2237390590017,200.0,0.0,-200.0,200.0,0.0,-200.0,-355.419368777775,-336.0815363353117,-15.28186837769902,-355.4202601953012,945.6548377870237,25.925171135039257,655.2314868282344,0.5184800920173445,22
0.0001,3e-07,0.1,20000,0.0003,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,970.2397468730342,200.0,0.0,-200.0,200.0,0.0,-200.0,-22.273865961358055,-800.5043377336648,79.88246369831317,-23.034924444840158,302.5635169189465,1.2593362860681469e-14,212.36906278241034,0.09297067213308824,825
3e-05,1e-08,0.02,20000,0.001,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,970.2504955320037,200.0,0.0,-200.0,200.0,0.0,-200.0,-353.8144401511757,-297.8515423503492,-13.659751595060266,-353.80763046770323,933.4421305596508,1.7316600616064435,169.7531549885429,0.4399117144852019,47
0.0001,1e-07,0.5,20000,0.0003,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,970.2558183809742,200.0,0.0,-200.0,200.0,0.0,-200.0,-105.26304695914617,-120.74318115995223,-3.5529331392044594,-105.30994161732264,325.34490988376854,16.181436421986234,355.5533959041922,1.4377504998353456,753
0.0001,1e-07,0.005,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,970.2969175769831,200.0,0.0,-200.0,200.0,0.0,-200.0,-41.01078009764569,-2973.470271918894,299.14431360816957,-41.87262156484712,869.5468948830116,1.6490364503004464e-14,720.5340158611207,0.050754859157400724,689
0.0001,1e-06,0.02,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,970.3037147430005,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.4195303297090547,-323.68434175310006,33.73673087046524,-1.3631966846988348,87.06086618729748,1.5748623813537607e-11,75.76010377969445,0.016455476760613458,892
3e-05,3e-08,0.1,20000,0.001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,970.3043460430345,200.0,0.0,-200.0,200.0,0.0,-200.0,-347.1359354079945,-327.08706483951136,-6.993791479295829,-347.1425491397534,869.5693173959527,0.6737224588188713,129.4146093960153,0.4146407448345188,168
0.0003,3e-07,0.5,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,970.3105234100367,200.0,0.0,-200.0,200.0,0.0,-200.0,-27.515773680346825,-90.86118555693899,6.640486702251146,-27.70068998810811,144.94179470010903,2.7604648705217414e-15,63.201735155053065,0.3343834165718406,1322
0.0003,3e-08,0.1,20000,0.001,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,970.317139848019,200.0,0.0,-200.0,200.0,0.0,-200.0,-286.52198898116023,-809.8442061272463,53.633347898600576,-286.67579177583343,892.9142369416387,6.787717855832982e-14,611.0553883448684,0.3474867035265352,1121
0.0003,1e-06,0.02,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,970.3497358799796,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.31717089613626825,-324.56041014135724,33.839085775569046,-1.2636935776790779,115.97772243167267,3.1276291587894367e-14,75.82235831788353,0.01525442868728534,1370
3e-05,3e-07,0.005,20000,0.0001,10,1e-09,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,970.3794141130056,200.0,0.0,-200.0,200.0,0.0,-200.0,-28.31944521163917,-83.97674628972294,5.836819664233992,-28.481918561491426,112.52802472368487,1.803047412092311e-11,63.103155960976046,0.3438137360177064,292
0.0001,1e-06,0.1,20000,0.001,10,1e-10,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,970.3794931829907,200.0,0.0,-200.0,200.0,0.0,-200.0,-340.7947088923255,-337.8107955150116,-0.6380519981614221,-340.7960677953171,946.6517659630742,0.08144989397425603,16.979083658158117,0.4156058300030106,931
0.0003,1e-06,0.5,20000,0.0001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,970.4518210549722,200.0,0.0,-200.0,200.0,0.0,-200.0,-0.9971371026854925,-318.7199853463861,33.1591199774804,-1.9246256123033731,116.03615257987754,2.771427726819612e-14,75.13096105356871,0.023232740015151677,1418
0.0001,3e-07,0.02,20000,0.001,10,1e-05,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,970.4770687269629,200.0,0.0,-200.0,200.0,0.0,-200.0,-314.6567806925407,-499.3301497452477,25.469293425833776,-314.9097408959516,858.725263534525,0.9240155233208018,115.82086790446037,7.267307658356584,816
0.0003,3e-08,0.5,20000,0.0003,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,970.4946389470133,200.0,0.0,-200.0,200.0,0.0,-200.0,-107.43891218593755,-67.68089961775269,-5.282650497040993,-107.40144773197409,348.27746605387244,2.0780593985510135e-06,114.07333298174066,0.43348312427026786,1137
0.0001,1e-07,0.1,20000,0.0003,10,1e-12,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,970.5034722179989,200.0,0.0,-200.0,200.0,0.0,-200.0,-103.72303064246022,-86.32695979147077,-1.5695443887615401,-103.75007742856589,391.8740373447498,0.039854120487788684,29.621704506827836,0.4345750812666298,729
0.0003,3e-07,0.02,20000,0.001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,970.5099618900567,200.0,0.0,-200.0,200.0,0.0,-200.0,137.98858341271531,-1944.5063440569886,214.0997021993533,135.2560491570514,288.84164734476434,6.835321828536572e-14,227.31808035699837,0.7327115768020299,1290
3e-05,1e-08,0.02,20000,0.0003,10,1e-06,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,970.5364755989867,200.0,0.0,-200.0,200.0,0.0,-200.0,-109.86362973464854,-47.30704894359667,-7.707305619590823,-109.80396782476981,252.75995133991643,0.0001076961614330741,111.13735933970291,0.44293215687265974,39
0.0003,3e-07,0.1,20000,0.001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,970.5485532750026,200.0,0.0,-200.0,200.0,0.0,-200.0,138.1077353578662,-1946.5698766713183,214.32082856463776,135.37599231820104,289.11525591864853,1.0507035950249187e-14,227.58408842891518,0.732380085132023,1314
0.0003,1e-06,0.02,20000,0.001,10,1e-11,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,970.5520064819721,200.0,0.0,-200.0,200.0,0.0,-200.0,-5.022753330123862,1171.0188869987812,-118.36033606445227,-6.061644653493886,596.5088011937406,0.013930620136274536,247.0732048306824,0.024877504973500168,1386
0.0001,1e-08,0.1,20000,0.0001,10,1e-08,,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,970.5528864400112,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.04798858495022,-13.582486959429549,-2.8917295850202582,-36.9810445246511,115.9948192219512,3.4106616921437466e-07,38.98203238869495,0.4464118789545612,533
